featureType,protein_name,dataset,lower,Median,upper
aasub,24,train_rmse,0.7168,0.718,0.7190049999999999
aasub,240,test_rmse,0.715495,0.7244999999999999,0.73506
aasub,240,train_rmse,0.7166425,0.7178,0.7188525
aasub,241,test_rmse,0.71858,0.7267,0.7379625000000001
aasub,241,train_rmse,0.7191474999999999,0.7203999999999999,0.7213525
aasub,242,test_rmse,0.7163474999999999,0.72505,0.7346
aasub,242,train_rmse,0.7172,0.7182,0.7192
aasub,243,test_rmse,0.7162999999999999,0.7258,0.7353524999999999
aasub,243,train_rmse,0.7174999999999999,0.7186,0.7196
aasub,244,test_rmse,0.715285,0.725,0.7355525
aasub,244,train_rmse,0.7168,0.71805,0.7191525
aasub,245,test_rmse,0.7206425,0.7293999999999999,0.7395725
aasub,245,train_rmse,0.7215475,0.7226,0.7237
aasub,246,test_rmse,0.7178899999999999,0.72775,0.7371525
aasub,246,train_rmse,0.7192999999999999,0.7203999999999999,0.7214999999999999
aasub,247,test_rmse,0.7185325,0.7271,0.7374575000000001
aasub,247,train_rmse,0.7193475,0.7204999999999999,0.7215525
aasub,248,test_rmse,0.7199749999999999,0.7289,0.7398100000000001
aasub,248,train_rmse,0.7212999999999999,0.7224999999999999,0.7235525
aasub,249,test_rmse,0.7167375,0.726,0.7362525
aasub,249,train_rmse,0.7182474999999999,0.7192999999999999,0.7203999999999999
aasub,25,test_rmse,0.7168475,0.727,0.7365625
aasub,25,train_rmse,0.7190475,0.7202,0.7212525
aasub,250,test_rmse,0.7128650000000001,0.7227,0.7319724999999999
aasub,250,train_rmse,0.7140475,0.7151,0.7161525
aasub,251,test_rmse,0.7163325,0.726,0.735905
aasub,251,train_rmse,0.7178,0.7189,0.7199525
aasub,252,test_rmse,0.7180275,0.7275,0.7384
aasub,252,train_rmse,0.7194474999999999,0.7206,0.7217
aasub,253,test_rmse,0.7153474999999999,0.72385,0.7338575
aasub,253,train_rmse,0.7163999999999999,0.7174499999999999,0.7183999999999999
aasub,254,test_rmse,0.7081949999999999,0.71795,0.7280249999999999
aasub,254,train_rmse,0.7096,0.7106,0.7117
aasub,255,test_rmse,0.7174474999999999,0.7263499999999999,0.7361525
aasub,255,train_rmse,0.7183999999999999,0.7194999999999999,0.7204999999999999
aasub,256,test_rmse,0.711495,0.7212,0.7314524999999998
aasub,256,train_rmse,0.7128475,0.714,0.7151
aasub,257,test_rmse,0.7152375,0.7244499999999999,0.7345575
aasub,257,train_rmse,0.7163474999999999,0.7174999999999999,0.7184999999999999
aasub,258,test_rmse,0.7198475,0.7289,0.73961
aasub,258,train_rmse,0.7207,0.7219,0.7229
aasub,259,test_rmse,0.7178899999999999,0.72605,0.7368249999999998
aasub,259,train_rmse,0.7186,0.7198,0.7207
aasub,26,test_rmse,0.716595,0.72525,0.735605
aasub,26,train_rmse,0.7174474999999999,0.7186,0.7196
aasub,260,test_rmse,0.7091999999999999,0.7191,0.7291525
aasub,260,train_rmse,0.7111999999999999,0.7122999999999999,0.7134524999999998
aasub,261,test_rmse,0.7173475,0.7261,0.736435
aasub,261,train_rmse,0.7184999999999999,0.7196,0.7206
aasub,262,test_rmse,0.7182925,0.7274499999999999,0.7390625
aasub,262,train_rmse,0.7196475,0.721,0.722005
aasub,263,test_rmse,0.7157799999999999,0.72485,0.7358525
aasub,263,train_rmse,0.7172,0.7183999999999999,0.719405
aasub,264,test_rmse,0.71559,0.7246,0.7350675
aasub,264,train_rmse,0.7165474999999999,0.7177,0.7187
aasub,265,test_rmse,0.7147375,0.72415,0.7341575
aasub,265,train_rmse,0.7163999999999999,0.7174999999999999,0.7186
aasub,266,test_rmse,0.7100424999999999,0.7195,0.728505
aasub,266,train_rmse,0.7117475,0.7127,0.7138
aasub,267,test_rmse,0.7167224999999999,0.72685,0.7371
aasub,267,train_rmse,0.7184474999999999,0.7196,0.7207525
aasub,268,test_rmse,0.7166374999999999,0.7258,0.736415
aasub,268,train_rmse,0.7177475,0.7189,0.72
aasub,269,test_rmse,0.7165425,0.7257,0.7353574999999999
aasub,269,train_rmse,0.7181474999999999,0.7192,0.7202
aasub,27,test_rmse,0.7162,0.72565,0.73563
aasub,27,train_rmse,0.717895,0.71895,0.72
aasub,270,test_rmse,0.7184999999999999,0.7273,0.7376525
aasub,270,train_rmse,0.7197,0.7208,0.7218
aasub,271,test_rmse,0.7130425,0.72255,0.732945
aasub,271,train_rmse,0.7143949999999999,0.7155499999999999,0.7166524999999999
aasub,272,test_rmse,0.7163999999999999,0.7249,0.735705
aasub,272,train_rmse,0.7171,0.7182999999999999,0.7192524999999999
aasub,273,test_rmse,0.7122474999999999,0.72195,0.7311049999999999
aasub,273,train_rmse,0.7134999999999999,0.7146,0.7156
aasub,274,test_rmse,0.70739,0.71615,0.7268724999999999
aasub,274,train_rmse,0.7087475,0.71,0.7109525
aasub,275,test_rmse,0.7139949999999999,0.7233999999999999,0.7327349999999999
aasub,275,train_rmse,0.714995,0.716,0.7171
aasub,276,test_rmse,0.718685,0.72775,0.7376725
aasub,276,train_rmse,0.7197475,0.72085,0.7219
aasub,277,test_rmse,0.71759,0.7268,0.736405
aasub,277,train_rmse,0.7187,0.7197,0.7208524999999999
aasub,278,test_rmse,0.7153275,0.7242,0.7349675
aasub,278,train_rmse,0.7166,0.7177,0.7187
aasub,279,test_rmse,0.7124174999999999,0.7217,0.7328574999999999
aasub,279,train_rmse,0.713595,0.7149,0.7159525
aasub,28,test_rmse,0.7182474999999999,0.72715,0.7376525
aasub,28,train_rmse,0.7193999999999999,0.7204999999999999,0.7215525
aasub,280,test_rmse,0.7105475,0.7204499999999999,0.729605
aasub,280,train_rmse,0.7124999999999999,0.7134999999999999,0.7146525
aasub,281,test_rmse,0.7117324999999999,0.7214499999999999,0.7314999999999999
aasub,281,train_rmse,0.7132475,0.7143499999999999,0.7153999999999999
aasub,282,test_rmse,0.7119374999999999,0.7223999999999999,0.732905
aasub,282,train_rmse,0.7140475,0.71515,0.7162999999999999
aasub,283,test_rmse,0.718065,0.72715,0.7385625
aasub,283,train_rmse,0.7193999999999999,0.7207,0.7216525
aasub,284,test_rmse,0.7153324999999999,0.7242999999999999,0.7343
aasub,284,train_rmse,0.7167,0.71785,0.7188
aasub,285,test_rmse,0.7148375,0.72395,0.7347575
aasub,285,train_rmse,0.7162,0.7173999999999999,0.7183999999999999
aasub,286,test_rmse,0.7111999999999999,0.7211,0.7307525
aasub,286,train_rmse,0.7121474999999999,0.7132499999999999,0.7142999999999999
aasub,287,test_rmse,0.716995,0.7266,0.7364675
aasub,287,train_rmse,0.7182,0.7192999999999999,0.7203999999999999
aasub,288,test_rmse,0.7182,0.7271,0.7375775
aasub,288,train_rmse,0.7190475,0.7202999999999999,0.7212999999999999
aasub,289,test_rmse,0.718575,0.7275499999999999,0.7382525
aasub,289,train_rmse,0.7199,0.7211,0.722105
aasub,29,test_rmse,0.7173849999999999,0.7262,0.73631
aasub,29,train_rmse,0.7183474999999999,0.7194499999999999,0.7204524999999999
aasub,290,test_rmse,0.71069,0.7195499999999999,0.7294575
aasub,290,train_rmse,0.7115475,0.7126,0.7137
aasub,291,test_rmse,0.7191424999999999,0.7278,0.7384575
aasub,291,train_rmse,0.7202474999999999,0.7213999999999999,0.7223999999999999
aasub,292,test_rmse,0.7179899999999999,0.7267,0.7372524999999999
aasub,292,train_rmse,0.7189475000000001,0.7201,0.7211
aasub,293,test_rmse,0.713185,0.72285,0.732215
aasub,293,train_rmse,0.7143999999999999,0.7154499999999999,0.7164999999999999
aasub,294,test_rmse,0.7047950000000001,0.71365,0.7242
aasub,294,train_rmse,0.7057475,0.7069,0.7079
aasub,295,test_rmse,0.719595,0.72875,0.7388
aasub,295,train_rmse,0.7210475000000001,0.7221,0.7232
aasub,296,test_rmse,0.7191474999999999,0.7278,0.7377
aasub,296,train_rmse,0.7199475,0.72105,0.722
aasub,297,test_rmse,0.7148749999999999,0.7237,0.7342025
aasub,297,train_rmse,0.7155425,0.7167,0.7177
aasub,298,test_rmse,0.717795,0.72705,0.7360575
aasub,298,train_rmse,0.7189475000000001,0.72,0.721
aasub,299,test_rmse,0.7135374999999999,0.7227,0.7320675
aasub,299,train_rmse,0.7151,0.7162,0.7172
aasub,3,test_rmse,0.7179849999999999,0.7276499999999999,0.7376525
aasub,3,train_rmse,0.7198,0.7209,0.722
