featureType,protein_name,dataset,lower,Median,upper
aasub,31,test_rmse,0.7231425,0.7321,0.7427674999999999
aasub,31,train_rmse,0.7230475000000001,0.7242,0.7252525
aasub,32,test_rmse,0.7232999999999999,0.73215,0.7428525
aasub,32,train_rmse,0.7230475000000001,0.72425,0.7253
aasub,33,test_rmse,0.72329,0.7323,0.7429525
aasub,33,train_rmse,0.7234474999999999,0.7247,0.7256525
aasub,34,test_rmse,0.7231425,0.732,0.7430524999999999
aasub,34,train_rmse,0.7230475000000001,0.7241,0.7251525
aasub,35,test_rmse,0.7236475,0.7323,0.7431049999999999
aasub,35,train_rmse,0.7231474999999999,0.7243499999999999,0.7253524999999998
aasub,36,test_rmse,0.72329,0.7321,0.7427524999999999
aasub,36,train_rmse,0.723295,0.7244999999999999,0.7254525
aasub,37,test_rmse,0.7232325,0.7321,0.7426
aasub,37,train_rmse,0.7229,0.7241,0.7250524999999999
aasub,38,test_rmse,0.7231225,0.7322,0.7432574999999999
aasub,38,train_rmse,0.7232999999999999,0.7244999999999999,0.7255525
aasub,39,test_rmse,0.7233324999999999,0.73205,0.7429525
aasub,39,train_rmse,0.7231949999999999,0.7243999999999999,0.7253524999999998
aasub,4,test_rmse,0.722995,0.732,0.7428
aasub,4,train_rmse,0.7231474999999999,0.7242999999999999,0.7253524999999998
aasub,40,test_rmse,0.7231275,0.7322,0.7426525
aasub,40,train_rmse,0.7233475,0.7244999999999999,0.7255525
aasub,41,test_rmse,0.7234799999999999,0.7322,0.742905
aasub,41,train_rmse,0.7232999999999999,0.7244499999999999,0.7254525
aasub,42,test_rmse,0.7231275,0.7323999999999999,0.7431525
aasub,42,train_rmse,0.7230475000000001,0.72425,0.7252525
aasub,43,test_rmse,0.7233324999999999,0.73235,0.7429525
aasub,43,train_rmse,0.7232,0.7243999999999999,0.7253524999999998
aasub,44,test_rmse,0.723185,0.73195,0.7428525
aasub,44,train_rmse,0.7231,0.7242999999999999,0.7253524999999998
aasub,45,test_rmse,0.72319,0.7317,0.74281
aasub,45,train_rmse,0.7226475,0.72385,0.7248525
aasub,46,test_rmse,0.7229475,0.73195,0.7424575
aasub,46,train_rmse,0.7228475,0.724,0.7249525
aasub,47,test_rmse,0.7234474999999999,0.7321,0.7429525
aasub,47,train_rmse,0.7231949999999999,0.7243999999999999,0.7253524999999998
aasub,48,test_rmse,0.723185,0.732,0.74252
aasub,48,train_rmse,0.7229,0.72405,0.7251525
aasub,49,test_rmse,0.722985,0.7319,0.742325
aasub,49,train_rmse,0.722895,0.7241,0.7251
aasub,5,test_rmse,0.723185,0.7323,0.7429249999999998
aasub,5,train_rmse,0.7231474999999999,0.7242999999999999,0.7253524999999998
aasub,50,test_rmse,0.72338,0.7324499999999999,0.7430524999999999
aasub,50,train_rmse,0.7233999999999999,0.7246,0.7255525
aasub,51,test_rmse,0.72349,0.73235,0.742905
aasub,51,train_rmse,0.7233475,0.7244999999999999,0.7254525
aasub,52,test_rmse,0.7230425,0.7319,0.7425525
aasub,52,train_rmse,0.7231,0.7242999999999999,0.7253524999999998
aasub,53,test_rmse,0.72349,0.73215,0.7431049999999999
aasub,53,train_rmse,0.7233475,0.72455,0.7255525
aasub,54,test_rmse,0.7232375,0.7321,0.742815
aasub,54,train_rmse,0.7231949999999999,0.7243999999999999,0.7253999999999999
aasub,55,test_rmse,0.7232799999999999,0.73205,0.7428049999999999
aasub,55,train_rmse,0.7233475,0.72455,0.7256
aasub,56,test_rmse,0.723295,0.7326,0.7428
aasub,56,train_rmse,0.723,0.7242,0.7252
aasub,57,test_rmse,0.7227325,0.73205,0.7431
aasub,57,train_rmse,0.7229,0.7241,0.7251525
aasub,58,test_rmse,0.723295,0.7323999999999999,0.7432
aasub,58,train_rmse,0.7231,0.7242999999999999,0.7253
aasub,59,test_rmse,0.723285,0.7323999999999999,0.7429
aasub,59,train_rmse,0.7232474999999999,0.7243999999999999,0.7254525
aasub,6,test_rmse,0.722985,0.7323,0.7428
aasub,6,train_rmse,0.7231,0.7242999999999999,0.7253524999999998
aasub,60,test_rmse,0.7232999999999999,0.73205,0.742505
aasub,60,train_rmse,0.7227475000000001,0.7239,0.7249525
aasub,61,test_rmse,0.7229325,0.7322,0.742215
aasub,61,train_rmse,0.7226475,0.7236,0.7247524999999999
aasub,62,test_rmse,0.7233425,0.73205,0.742705
aasub,62,train_rmse,0.7232,0.7242999999999999,0.7253
aasub,63,test_rmse,0.7233324999999999,0.73195,0.7424999999999999
aasub,63,train_rmse,0.7230475000000001,0.7242,0.7252
aasub,64,test_rmse,0.723495,0.73205,0.7428199999999999
aasub,64,train_rmse,0.723,0.7242,0.7251
aasub,65,test_rmse,0.7232375,0.73225,0.7429525
aasub,65,train_rmse,0.7233475,0.7244999999999999,0.7255525
aasub,66,test_rmse,0.72309,0.7319,0.7426
aasub,66,train_rmse,0.7227475000000001,0.724,0.7249525
aasub,67,test_rmse,0.722995,0.732,0.7426575
aasub,67,train_rmse,0.7231,0.7242,0.7252525
aasub,68,test_rmse,0.723495,0.7322,0.742915
aasub,68,train_rmse,0.7231949999999999,0.7243999999999999,0.7253999999999999
aasub,69,test_rmse,0.7228325,0.7319,0.7423525
aasub,69,train_rmse,0.7229,0.7241,0.7250524999999999
aasub,7,test_rmse,0.723695,0.73255,0.742905
aasub,7,train_rmse,0.7233999999999999,0.7246,0.7255525
aasub,70,test_rmse,0.72339,0.7321,0.7431574999999999
aasub,70,train_rmse,0.7231474999999999,0.7243499999999999,0.7253999999999999
aasub,71,test_rmse,0.72309,0.73205,0.7426525
aasub,71,train_rmse,0.722995,0.72415,0.7251525
aasub,72,test_rmse,0.7233475,0.73265,0.7431049999999999
aasub,72,train_rmse,0.7231474999999999,0.7242999999999999,0.7253999999999999
aasub,73,test_rmse,0.7231799999999999,0.7323999999999999,0.7431099999999999
aasub,73,train_rmse,0.7232,0.7242999999999999,0.7253524999999998
aasub,74,test_rmse,0.72308,0.73235,0.7428049999999999
aasub,74,train_rmse,0.7232474999999999,0.7243999999999999,0.7255525
aasub,75,test_rmse,0.723295,0.73235,0.7428575
aasub,75,train_rmse,0.7231,0.72425,0.7253
aasub,76,test_rmse,0.7229375,0.7321,0.7426525
aasub,76,train_rmse,0.7230475000000001,0.7242,0.7252
aasub,77,test_rmse,0.723085,0.73225,0.7428049999999999
aasub,77,train_rmse,0.723395,0.7244999999999999,0.7255525
aasub,78,test_rmse,0.7234375,0.7322,0.74281
aasub,78,train_rmse,0.7230475000000001,0.7242999999999999,0.7252525
aasub,79,test_rmse,0.72329,0.7324499999999999,0.742915
aasub,79,train_rmse,0.7231949999999999,0.7243999999999999,0.7254999999999999
aasub,8,test_rmse,0.7232325,0.7323,0.7432
aasub,8,train_rmse,0.723095,0.7242999999999999,0.7253524999999998
aasub,80,test_rmse,0.7232999999999999,0.732,0.7428049999999999
aasub,80,train_rmse,0.7231474999999999,0.7242999999999999,0.7253524999999998
aasub,81,test_rmse,0.7235425,0.73265,0.7430625
aasub,81,train_rmse,0.7231474999999999,0.7242999999999999,0.7253
aasub,82,test_rmse,0.7235475,0.73205,0.7431049999999999
aasub,82,train_rmse,0.7229475,0.7242,0.7251525
aasub,83,test_rmse,0.7235375,0.73225,0.742815
aasub,83,train_rmse,0.7232,0.7242999999999999,0.7253
aasub,84,test_rmse,0.7229,0.7319,0.7428525
aasub,84,train_rmse,0.7230475000000001,0.7242999999999999,0.7253
aasub,85,test_rmse,0.72368999999999994,0.73225,0.7427674999999999
aasub,85,train_rmse,0.7232,0.7243999999999999,0.7253524999999998
aasub,86,test_rmse,0.7230274999999999,0.732,0.7426625
aasub,86,train_rmse,0.723,0.7242,0.7251525
aasub,87,test_rmse,0.72289,0.7323,0.7428049999999999
aasub,87,train_rmse,0.7230475000000001,0.7242,0.7252525
aasub,88,test_rmse,0.7230425,0.7321,0.7428
aasub,88,train_rmse,0.723095,0.7242999999999999,0.7253
aasub,89,test_rmse,0.7231325,0.7323,0.7428
aasub,89,train_rmse,0.7233475,0.7243999999999999,0.7254525
aasub,9,test_rmse,0.7235475,0.73225,0.74291
aasub,9,train_rmse,0.723295,0.7244999999999999,0.7254525
aasub,90,test_rmse,0.72349,0.7323999999999999,0.7428525
aasub,90,train_rmse,0.7233475,0.7246,0.7255525
aasub,91,test_rmse,0.72309,0.73195,0.742705
aasub,91,train_rmse,0.7232474999999999,0.7244999999999999,0.7254525
aasub,92,test_rmse,0.723285,0.7321,0.7426525
aasub,92,train_rmse,0.7233475,0.7244999999999999,0.7256
aasub,93,test_rmse,0.7231325,0.7323999999999999,0.742905
aasub,93,train_rmse,0.7230475000000001,0.7241,0.725205
aasub,94,test_rmse,0.723095,0.7323999999999999,0.742605
aasub,94,train_rmse,0.7231474999999999,0.7242,0.7252525
aasub,95,test_rmse,0.7230325,0.73215,0.7424575
aasub,95,train_rmse,0.7230475000000001,0.7242,0.7252525
aasub,96,test_rmse,0.72278,0.7319,0.7420575
aasub,96,train_rmse,0.7227,0.7238,0.7248525
aasub,97,test_rmse,0.7226475,0.732,0.7426525
aasub,97,train_rmse,0.7227475000000001,0.7239,0.725
aasub,98,test_rmse,0.72339,0.7323,0.7427
aasub,98,train_rmse,0.7232,0.7243999999999999,0.7253999999999999
aasub,99,test_rmse,0.7230375,0.7318,0.7426525
aasub,99,train_rmse,0.723,0.7241,0.7252
