featureType,protein_name,dataset,lower,Median,upper
aasub,126,train_rmse,0.7223999999999999,0.7236,0.7246
aasub,127,test_rmse,0.72189,0.7307,0.7412525
aasub,127,train_rmse,0.723,0.7242,0.7252
aasub,128,test_rmse,0.72109,0.7298,0.7406625
aasub,128,train_rmse,0.7219475,0.7232,0.7242
aasub,129,test_rmse,0.7157,0.72505,0.7346575
aasub,129,train_rmse,0.7172,0.7182,0.7192524999999999
aasub,13,test_rmse,0.7216849999999999,0.73065,0.7413525
aasub,13,train_rmse,0.7228475,0.724,0.7250524999999999
aasub,130,test_rmse,0.7201949999999999,0.72915,0.740205
aasub,130,train_rmse,0.7211474999999999,0.7223999999999999,0.7233525
aasub,131,test_rmse,0.7162424999999999,0.7251,0.7358625
aasub,131,train_rmse,0.7175475,0.7187,0.7197
aasub,132,test_rmse,0.7218324999999999,0.7308,0.7412099999999999
aasub,132,train_rmse,0.723095,0.7242999999999999,0.7252525
aasub,133,test_rmse,0.72079,0.7299,0.7408049999999999
aasub,133,train_rmse,0.7220475,0.72325,0.7242525
aasub,134,test_rmse,0.720595,0.73,0.74071
aasub,134,train_rmse,0.722,0.7232,0.7242525
aasub,135,test_rmse,0.7202474999999999,0.72925,0.7395149999999999
aasub,135,train_rmse,0.7211,0.72225,0.7232999999999999
aasub,136,test_rmse,0.7201124999999999,0.7295,0.7406525
aasub,136,train_rmse,0.721495,0.7227,0.7237575
aasub,137,test_rmse,0.7226325,0.7316,0.7422
aasub,137,train_rmse,0.7238475,0.725,0.7259525
aasub,138,test_rmse,0.7204425,0.7293999999999999,0.7399525
aasub,138,train_rmse,0.7214474999999999,0.7226,0.7236
aasub,139,test_rmse,0.7192999999999999,0.7283999999999999,0.7381725
aasub,139,train_rmse,0.7204474999999999,0.7216,0.7225524999999999
aasub,14,test_rmse,0.7099949999999999,0.7189,0.7298349999999999
aasub,14,train_rmse,0.7111474999999999,0.7122999999999999,0.7133999999999999
aasub,140,test_rmse,0.72019,0.7293,0.740115
aasub,140,train_rmse,0.7216,0.72275,0.7238
aasub,141,test_rmse,0.71329,0.7217,0.73411
aasub,141,train_rmse,0.7136475,0.71505,0.7160525
aasub,142,test_rmse,0.7162325,0.7254499999999999,0.734505
aasub,142,train_rmse,0.7172999999999999,0.7182999999999999,0.7193525
aasub,143,test_rmse,0.72157,0.7304999999999999,0.741005
aasub,143,train_rmse,0.7226475,0.7238,0.7247524999999999
aasub,144,test_rmse,0.7212225,0.73025,0.7413624999999999
aasub,144,train_rmse,0.7226475,0.7239,0.7248525
aasub,145,test_rmse,0.71218,0.72165,0.7314875
aasub,145,train_rmse,0.713295,0.7143499999999999,0.7154524999999999
aasub,146,test_rmse,0.7179749999999999,0.7268,0.7365725
aasub,146,train_rmse,0.7191,0.7202,0.7212525
aasub,147,test_rmse,0.7164375000000001,0.7253,0.7360074999999999
aasub,147,train_rmse,0.717395,0.7186,0.7196
aasub,148,test_rmse,0.7184474999999999,0.72725,0.73763
aasub,148,train_rmse,0.7194474999999999,0.7206,0.7216
aasub,149,test_rmse,0.7204900000000001,0.7297,0.7404525
aasub,149,train_rmse,0.7217,0.7229,0.7239525
aasub,15,test_rmse,0.718995,0.7278,0.7382
aasub,15,train_rmse,0.7199475,0.72115,0.7221525
aasub,150,test_rmse,0.7200475,0.72915,0.7394575
aasub,150,train_rmse,0.7212474999999999,0.7223499999999999,0.7233999999999999
aasub,151,test_rmse,0.7210325,0.7298,0.7408
aasub,151,train_rmse,0.7222474999999999,0.7233999999999999,0.7244524999999999
aasub,152,test_rmse,0.72259,0.73115,0.742005
aasub,152,train_rmse,0.7235475,0.7247,0.7257
aasub,153,test_rmse,0.7214474999999999,0.7304499999999999,0.7411049999999999
aasub,153,train_rmse,0.7226475,0.7238,0.7248525
aasub,154,test_rmse,0.718595,0.7274499999999999,0.7373625
aasub,154,train_rmse,0.7196475,0.7208,0.7218
aasub,155,test_rmse,0.7187425000000001,0.7276,0.7381525
aasub,155,train_rmse,0.7198475,0.721,0.722
aasub,156,test_rmse,0.72208,0.7308,0.7417525
aasub,156,train_rmse,0.7232474999999999,0.7243999999999999,0.7254525
aasub,157,test_rmse,0.7127475,0.72195,0.7318674999999999
aasub,157,train_rmse,0.7143999999999999,0.7154999999999999,0.7166
aasub,158,test_rmse,0.7219224999999999,0.73075,0.7418525
aasub,158,train_rmse,0.7230475000000001,0.7242,0.725205
aasub,159,test_rmse,0.719895,0.72895,0.7391775
aasub,159,train_rmse,0.7211474999999999,0.7222999999999999,0.7232999999999999
aasub,16,test_rmse,0.7184999999999999,0.7275499999999999,0.7384525
aasub,16,train_rmse,0.7197475,0.721,0.7219525
aasub,160,test_rmse,0.71299,0.7216,0.7312675
aasub,160,train_rmse,0.7137475,0.7148,0.7158
aasub,161,test_rmse,0.7214799999999999,0.7304999999999999,0.741005
aasub,161,train_rmse,0.7228,0.72395,0.7249525
aasub,162,test_rmse,0.7152,0.7245999999999999,0.733905
aasub,162,train_rmse,0.7168,0.7179,0.719
aasub,163,test_rmse,0.71859,0.7273,0.7384999999999999
aasub,163,train_rmse,0.7194999999999999,0.7207,0.7217
aasub,164,test_rmse,0.71939,0.7283999999999999,0.738515
aasub,164,train_rmse,0.720795,0.7219,0.7229525
aasub,165,test_rmse,0.720785,0.72985,0.740005
aasub,165,train_rmse,0.7216475,0.7228,0.7238525
aasub,166,test_rmse,0.7198424999999999,0.7293,0.7395525
aasub,166,train_rmse,0.7211,0.7222999999999999,0.7232999999999999
aasub,167,test_rmse,0.7218424999999999,0.7308,0.7414524999999998
aasub,167,train_rmse,0.7229475,0.7241,0.7251525
aasub,168,test_rmse,0.7174999999999999,0.7264999999999999,0.7362675000000001
aasub,168,train_rmse,0.7187,0.7197,0.7208
aasub,169,test_rmse,0.7138475,0.7236,0.733535
aasub,169,train_rmse,0.7160949999999999,0.7172,0.7183999999999999
aasub,17,test_rmse,0.7216849999999999,0.7303499999999999,0.7405625
aasub,17,train_rmse,0.7228475,0.724,0.725
aasub,170,test_rmse,0.7178424999999999,0.72685,0.736915
aasub,170,train_rmse,0.7196,0.72065,0.7217
aasub,171,test_rmse,0.7203474999999999,0.7294499999999999,0.7399199999999999
aasub,171,train_rmse,0.7214425,0.7226,0.7236
aasub,172,test_rmse,0.72109,0.73055,0.7407675
aasub,172,train_rmse,0.7225949999999999,0.7237,0.7247524999999999
aasub,173,test_rmse,0.720985,0.72995,0.7411
aasub,173,train_rmse,0.7221949999999999,0.7233999999999999,0.7243999999999999
aasub,174,test_rmse,0.7176,0.72605,0.7361624999999999
aasub,174,train_rmse,0.7186475000000001,0.7197,0.7207
aasub,175,test_rmse,0.7224375,0.73125,0.7417
aasub,175,train_rmse,0.7234474999999999,0.72465,0.7256525
aasub,176,test_rmse,0.7223849999999999,0.7314499999999999,0.742205
aasub,176,train_rmse,0.7235475,0.7248,0.7258
aasub,177,test_rmse,0.721595,0.73065,0.7411524999999999
aasub,177,train_rmse,0.7226950000000001,0.7239,0.7248525
aasub,178,test_rmse,0.7222325,0.7311,0.7417
aasub,178,train_rmse,0.723395,0.7246,0.7255525
aasub,179,test_rmse,0.7197899999999999,0.72765,0.737915
aasub,179,train_rmse,0.7204999999999999,0.7215499999999999,0.7224999999999999
aasub,18,test_rmse,0.7197,0.72865,0.7396
aasub,18,train_rmse,0.7208475,0.722,0.7230524999999999
aasub,180,test_rmse,0.7225375,0.7314999999999999,0.742105
aasub,180,train_rmse,0.7237,0.7249,0.7259525
aasub,181,test_rmse,0.718595,0.7276,0.73852
aasub,181,train_rmse,0.7196475,0.7209,0.7219
aasub,182,test_rmse,0.71919,0.728,0.7385824999999999
aasub,182,train_rmse,0.7202,0.7213999999999999,0.7223525
aasub,183,test_rmse,0.72,0.7289,0.739005
aasub,183,train_rmse,0.7210475000000001,0.7221,0.7231525
aasub,184,test_rmse,0.72079,0.7299,0.740305
aasub,184,train_rmse,0.7218475,0.72305,0.7240525
aasub,185,test_rmse,0.7214474999999999,0.7304999999999999,0.7407050000000001
aasub,185,train_rmse,0.7225474999999999,0.7237,0.7247
aasub,186,test_rmse,0.7191375,0.72815,0.7383525
aasub,186,train_rmse,0.7202999999999999,0.7214499999999999,0.7224524999999999
aasub,187,test_rmse,0.718995,0.7282,0.7383525
aasub,187,train_rmse,0.7202474999999999,0.7213499999999999,0.7223999999999999
aasub,188,test_rmse,0.7191599999999999,0.72775,0.7381774999999999
aasub,188,train_rmse,0.7204474999999999,0.7216,0.722505
aasub,189,test_rmse,0.720595,0.72895,0.7395525
aasub,189,train_rmse,0.7214474999999999,0.72255,0.7234999999999999
aasub,19,test_rmse,0.720895,0.7299,0.7398525
aasub,19,train_rmse,0.7218475,0.7229,0.7239525
aasub,190,test_rmse,0.7189475000000001,0.7279,0.7390675
aasub,190,train_rmse,0.7201474999999999,0.7213999999999999,0.7223999999999999
aasub,191,test_rmse,0.7209175,0.72995,0.740605
aasub,191,train_rmse,0.7221474999999999,0.7233999999999999,0.7243525
aasub,192,test_rmse,0.7194474999999999,0.7283999999999999,0.73891
aasub,192,train_rmse,0.7205474999999999,0.7217,0.7227
aasub,193,test_rmse,0.717495,0.72665,0.7377525
aasub,193,train_rmse,0.7187475,0.7199,0.7209
aasub,194,test_rmse,0.7162474999999999,0.72525,0.736325
aasub,194,train_rmse,0.7169475000000001,0.7182,0.7192
aasub,195,test_rmse,0.71549,0.72375,0.7344649999999999
aasub,195,train_rmse,0.7163424999999999,0.7176,0.7184524999999999
aasub,196,test_rmse,0.7217125,0.73065,0.7413099999999999
aasub,196,train_rmse,0.7228475,0.724,0.7250049999999999
aasub,197,test_rmse,0.7192,0.7278,0.73882
aasub,197,train_rmse,0.7201474999999999,0.7212999999999999,0.7222999999999999
aasub,198,test_rmse,0.71758,0.7268,0.7372
aasub,198,train_rmse,0.7187,0.7199,0.7208524999999999
aasub,199,test_rmse,0.71939,0.7283999999999999,0.738605
aasub,199,train_rmse,0.7202474999999999,0.7213999999999999,0.7223999999999999
aasub,2,test_rmse,0.7197899999999999,0.72965,0.7405575
aasub,2,train_rmse,0.7215475,0.7228,0.7238525
aasub,20,test_rmse,0.7197,0.7289,0.73861
aasub,20,train_rmse,0.7209,0.722,0.7231
aasub,200,test_rmse,0.722275,0.73135,0.741905
aasub,200,train_rmse,0.7236,0.72475,0.7257525
aasub,201,test_rmse,0.7218324999999999,0.7313,0.7421525
aasub,201,train_rmse,0.7232999999999999,0.7244499999999999,0.7255525
aasub,202,test_rmse,0.71529,0.72475,0.7348525
aasub,202,train_rmse,0.7167475,0.71785,0.7189524999999999
aasub,203,test_rmse,0.716595,0.72585,0.73683
aasub,203,train_rmse,0.7173475,0.7184999999999999,0.7195524999999999
aasub,204,test_rmse,0.7195475,0.7283499999999999,0.7390625
aasub,204,train_rmse,0.7205474999999999,0.7217,0.7227
aasub,205,test_rmse,0.7146950000000001,0.7242999999999999,0.7350725
aasub,205,train_rmse,0.7161949999999999,0.7173999999999999,0.7184524999999999
aasub,206,test_rmse,0.7214849999999999,0.73015,0.7410525
aasub,206,train_rmse,0.7224999999999999,0.7237,0.7246525
aasub,207,test_rmse,0.7173849999999999,0.7266,0.7375050000000001
aasub,207,train_rmse,0.7184474999999999,0.7196,0.7206525
aasub,208,test_rmse,0.7185425,0.7277,0.738525
aasub,208,train_rmse,0.7198,0.721,0.7221
aasub,209,test_rmse,0.7213225,0.7303,0.7407575
aasub,209,train_rmse,0.7223474999999999,0.7234999999999999,0.7245524999999999
aasub,21,test_rmse,0.721695,0.7303,0.7412049999999999
aasub,21,train_rmse,0.7227475000000001,0.7239,0.7249
aasub,210,test_rmse,0.7222850000000001,0.7312,0.741905
aasub,210,train_rmse,0.7233475,0.7246,0.7256525
aasub,211,test_rmse,0.7151474999999999,0.72465,0.7342624999999999
aasub,211,train_rmse,0.7171,0.7181,0.7192
aasub,212,test_rmse,0.7178475,0.72695,0.7379724999999999
aasub,212,train_rmse,0.7191474999999999,0.7203999999999999,0.7214524999999998
aasub,213,test_rmse,0.714,0.7233499999999999,0.7331049999999999
aasub,213,train_rmse,0.7156475,0.7167,0.7178
aasub,214,test_rmse,0.7213999999999999,0.7298,0.74101
aasub,214,train_rmse,0.7222999999999999,0.7234999999999999,0.7244999999999999
aasub,215,test_rmse,0.72056,0.7298,0.7406725000000001
aasub,215,train_rmse,0.721695,0.723,0.724005
aasub,216,test_rmse,0.7200424999999999,0.72925,0.74
aasub,216,train_rmse,0.7215475,0.7228,0.7238
aasub,217,test_rmse,0.7212375,0.73015,0.7412049999999999
aasub,217,train_rmse,0.7226,0.7238,0.7248525
aasub,218,test_rmse,0.7173425,0.7263999999999999,0.736405
aasub,218,train_rmse,0.7186,0.71975,0.7208
aasub,219,test_rmse,0.7082375,0.71715,0.727105
aasub,219,train_rmse,0.7096,0.7107,0.7117
aasub,22,test_rmse,0.720885,0.7297,0.7407050000000001
aasub,22,train_rmse,0.7218475,0.723,0.7240525
aasub,220,test_rmse,0.7190475,0.7291,0.7388675
aasub,220,train_rmse,0.7207475,0.7219,0.723
aasub,221,test_rmse,0.7210325,0.7301,0.74091
aasub,221,train_rmse,0.7223474999999999,0.7235499999999999,0.7245524999999999
aasub,222,test_rmse,0.7212425,0.73055,0.740415
aasub,222,train_rmse,0.7228,0.7238,0.7248525
aasub,223,test_rmse,0.7134425,0.72295,0.7338149999999999
aasub,223,train_rmse,0.7144999999999999,0.71575,0.7168525
aasub,224,test_rmse,0.7226275,0.7316,0.7422575
aasub,224,train_rmse,0.7237,0.7249,0.7259525
aasub,225,test_rmse,0.7196475,0.7283999999999999,0.7391625
aasub,225,train_rmse,0.7206,0.7218,0.7228
aasub,226,test_rmse,0.713895,0.7234499999999999,0.7333099999999999
aasub,226,train_rmse,0.7153999999999999,0.71655,0.7176
aasub,227,test_rmse,0.7219224999999999,0.73075,0.7417525
aasub,227,train_rmse,0.7230475000000001,0.7242999999999999,0.7253524999999998
aasub,228,test_rmse,0.7200949999999999,0.72895,0.7401
aasub,228,train_rmse,0.7212,0.7224499999999999,0.7234524999999998
aasub,229,test_rmse,0.7219375,0.7305999999999999,0.741305
aasub,229,train_rmse,0.7228475,0.724,0.725
aasub,23,test_rmse,0.7227325,0.7316,0.7423525
aasub,23,train_rmse,0.7238475,0.725,0.7260525
aasub,230,test_rmse,0.7189175,0.7283499999999999,0.7388524999999999
aasub,230,train_rmse,0.7204474999999999,0.7216,0.7226525
aasub,231,test_rmse,0.7197899999999999,0.7283999999999999,0.73891
aasub,231,train_rmse,0.7206,0.7217,0.7227
aasub,232,test_rmse,0.7221375,0.7311,0.7416525
aasub,232,train_rmse,0.7232474999999999,0.7243999999999999,0.7254525
aasub,233,test_rmse,0.7212375,0.73005,0.7410574999999999
aasub,233,train_rmse,0.7222474999999999,0.7234499999999999,0.7244524999999999
aasub,234,test_rmse,0.7226275,0.7314499999999999,0.7422
aasub,234,train_rmse,0.7237475,0.7249,0.7259525
aasub,235,test_rmse,0.7161275,0.7246,0.735015
aasub,235,train_rmse,0.7170475,0.7182,0.7192
aasub,236,test_rmse,0.7182899999999999,0.72725,0.73781
aasub,236,train_rmse,0.7192474999999999,0.7203999999999999,0.7214524999999998
aasub,237,test_rmse,0.7200799999999999,0.72925,0.7398525
aasub,237,train_rmse,0.721295,0.7224999999999999,0.7235525
aasub,238,test_rmse,0.7204474999999999,0.72885,0.739905
aasub,238,train_rmse,0.7211949999999999,0.7223999999999999,0.7233999999999999
aasub,239,test_rmse,0.7182275,0.7275499999999999,0.73831
aasub,239,train_rmse,0.7194999999999999,0.72065,0.7217525
aasub,24,test_rmse,0.7151375,0.724,0.73441
aasub,24,train_rmse,0.7163999999999999,0.7176,0.7184999999999999
aasub,240,test_rmse,0.7157475,0.7246,0.7346299999999999
aasub,240,train_rmse,0.7163949999999999,0.7174999999999999,0.7185524999999999
aasub,241,test_rmse,0.71709,0.72695,0.7369625
aasub,241,train_rmse,0.7187475,0.7199,0.7210525
aasub,242,test_rmse,0.7154474999999999,0.72485,0.7354149999999999
aasub,242,train_rmse,0.7167475,0.7179,0.719
aasub,243,test_rmse,0.7204425,0.72985,0.7400575
aasub,243,train_rmse,0.7218475,0.7229,0.724
aasub,244,test_rmse,0.7192425,0.7288,0.739005
aasub,244,train_rmse,0.7205474999999999,0.72165,0.7227
aasub,245,test_rmse,0.7207475,0.72965,0.74001
aasub,245,train_rmse,0.7217,0.7229,0.7238525
aasub,246,test_rmse,0.72258,0.7313999999999999,0.7423
aasub,246,train_rmse,0.7236475,0.72485,0.7258525
aasub,247,test_rmse,0.7209274999999999,0.72965,0.74041
aasub,247,train_rmse,0.7222,0.7233499999999999,0.7243525
aasub,248,test_rmse,0.7202949999999999,0.7293499999999999,0.740105
aasub,248,train_rmse,0.7216475,0.7228,0.7238
aasub,249,test_rmse,0.7154324999999999,0.72465,0.7351449999999999
aasub,249,train_rmse,0.7166475000000001,0.7178,0.7188525
aasub,25,test_rmse,0.7226275,0.7315499999999999,0.7423
aasub,25,train_rmse,0.7237475,0.725,0.7259525
aasub,250,test_rmse,0.7206325,0.7294999999999999,0.740515
aasub,250,train_rmse,0.7218,0.723,0.7240525
aasub,251,test_rmse,0.7202275,0.7291,0.7400675
aasub,251,train_rmse,0.721495,0.7227,0.723705
aasub,252,test_rmse,0.7196475,0.7283,0.7387
aasub,252,train_rmse,0.7203999999999999,0.7216,0.7225524999999999
aasub,253,test_rmse,0.7178475,0.7268,0.73671
aasub,253,train_rmse,0.7190475,0.7201,0.7211524999999999
aasub,254,test_rmse,0.7134849999999999,0.72275,0.733255
aasub,254,train_rmse,0.7152425,0.7163999999999999,0.7174999999999999
aasub,255,test_rmse,0.7189425,0.7282,0.73871
aasub,255,train_rmse,0.720595,0.7217,0.7227
aasub,256,test_rmse,0.7202,0.7291,0.7394674999999999
aasub,256,train_rmse,0.7212474999999999,0.7223999999999999,0.7233999999999999
aasub,257,test_rmse,0.7187425000000001,0.7275499999999999,0.7382625
aasub,257,train_rmse,0.7199,0.7211,0.7221
aasub,258,test_rmse,0.7139475,0.7228,0.7328625
aasub,258,train_rmse,0.7149,0.7161,0.7171
aasub,259,test_rmse,0.7225325,0.7314499999999999,0.7421525
aasub,259,train_rmse,0.7238,0.7249,0.7259525
aasub,26,test_rmse,0.7207275,0.7299,0.7402575
aasub,26,train_rmse,0.722,0.7231,0.7241525
aasub,260,test_rmse,0.7219325,0.7311,0.7415525000000001
aasub,260,train_rmse,0.7232,0.7243499999999999,0.7253524999999998
aasub,261,test_rmse,0.7158,0.7252,0.73481
aasub,261,train_rmse,0.7178475,0.7189,0.72
aasub,262,test_rmse,0.721475,0.7307,0.7412049999999999
aasub,262,train_rmse,0.7229,0.724,0.7251049999999999
aasub,263,test_rmse,0.7117225,0.72105,0.731235
aasub,263,train_rmse,0.7129425,0.7141,0.7151
aasub,264,test_rmse,0.717495,0.72625,0.7363575
aasub,264,train_rmse,0.7184999999999999,0.7196,0.7206
aasub,265,test_rmse,0.72058,0.73,0.7403525
aasub,265,train_rmse,0.7220475,0.7232,0.724305
aasub,266,test_rmse,0.7153949999999999,0.7239,0.7339
aasub,266,train_rmse,0.7163999999999999,0.7174999999999999,0.7184999999999999
aasub,267,test_rmse,0.7214425,0.7303499999999999,0.7407575
aasub,267,train_rmse,0.7225474999999999,0.7237,0.7247
aasub,268,test_rmse,0.7226325,0.7315499999999999,0.7423
aasub,268,train_rmse,0.7238475,0.725,0.726005
aasub,269,test_rmse,0.72168,0.731,0.7413525
aasub,269,train_rmse,0.7229475,0.7241,0.7251525
aasub,27,test_rmse,0.71946,0.72965,0.7394
aasub,27,train_rmse,0.7213475,0.7223999999999999,0.723605
aasub,270,test_rmse,0.7177425,0.72615,0.7372524999999999
aasub,270,train_rmse,0.718595,0.7198,0.7208
aasub,271,test_rmse,0.7220475,0.73045,0.7416
aasub,271,train_rmse,0.7226475,0.7239,0.7249
aasub,272,test_rmse,0.722185,0.73115,0.742105
aasub,272,train_rmse,0.7233475,0.72455,0.7255525
aasub,273,test_rmse,0.7196224999999999,0.7284499999999999,0.7393574999999999
aasub,273,train_rmse,0.720995,0.72215,0.723205
aasub,274,test_rmse,0.7206475000000001,0.72965,0.74041
aasub,274,train_rmse,0.7217475,0.72295,0.724
aasub,275,test_rmse,0.7186950000000001,0.7276,0.7376575
aasub,275,train_rmse,0.7197475,0.72085,0.7218525
aasub,276,test_rmse,0.7215324999999999,0.7304499999999999,0.7413099999999999
aasub,276,train_rmse,0.7227475000000001,0.7239,0.7249525
aasub,277,test_rmse,0.71839,0.72765,0.7380199999999999
aasub,277,train_rmse,0.719495,0.7206,0.7216
aasub,278,test_rmse,0.7167224999999999,0.72595,0.7356625
aasub,278,train_rmse,0.7178475,0.7189,0.7199
aasub,279,test_rmse,0.7226325,0.73165,0.7423525
aasub,279,train_rmse,0.7238475,0.72505,0.7260525
aasub,28,test_rmse,0.719395,0.7288,0.7387050000000001
aasub,28,train_rmse,0.7212,0.7222999999999999,0.7233999999999999
aasub,280,test_rmse,0.7219749999999999,0.73115,0.7419
aasub,280,train_rmse,0.7233475,0.7244999999999999,0.7255050000000001
aasub,281,test_rmse,0.7181375,0.7267,0.73751
aasub,281,train_rmse,0.7190475,0.7202999999999999,0.7212999999999999
aasub,282,test_rmse,0.7217374999999999,0.7309,0.7413574999999999
aasub,282,train_rmse,0.7231949999999999,0.7242999999999999,0.7253
aasub,283,test_rmse,0.718595,0.72795,0.7379575
aasub,283,train_rmse,0.7198,0.7209,0.722
aasub,284,test_rmse,0.72168,0.7304999999999999,0.7412525
aasub,284,train_rmse,0.7226950000000001,0.72385,0.7248525
aasub,285,test_rmse,0.7182899999999999,0.7275499999999999,0.7380724999999999
aasub,285,train_rmse,0.7197,0.7208,0.7219
aasub,286,test_rmse,0.7222325,0.731,0.7419
aasub,286,train_rmse,0.7232999999999999,0.7244499999999999,0.7254525
aasub,287,test_rmse,0.7201,0.72865,0.739
aasub,287,train_rmse,0.721,0.7221,0.7231
aasub,288,test_rmse,0.7211274999999999,0.73025,0.7405625
aasub,288,train_rmse,0.7223474999999999,0.7234999999999999,0.7245524999999999
aasub,289,test_rmse,0.7219325,0.731,0.7415525000000001
aasub,289,train_rmse,0.723,0.7242,0.7252
aasub,29,test_rmse,0.721885,0.7308,0.7415575
aasub,29,train_rmse,0.7230475000000001,0.7242,0.725205
aasub,290,test_rmse,0.7223275,0.73115,0.7419575
aasub,290,train_rmse,0.7234474999999999,0.72465,0.7256525
aasub,291,test_rmse,0.71649,0.7256,0.736205
aasub,291,train_rmse,0.7177475,0.7189,0.7199
aasub,292,test_rmse,0.7217374999999999,0.7307,0.7414049999999999
aasub,292,train_rmse,0.7230475000000001,0.7242,0.7252
aasub,293,test_rmse,0.717885,0.7273,0.738415
aasub,293,train_rmse,0.7191474999999999,0.7203499999999999,0.7212999999999999
aasub,294,test_rmse,0.7142424999999999,0.7232999999999999,0.7331049999999999
aasub,294,train_rmse,0.7149475000000001,0.7161,0.7171525
aasub,295,test_rmse,0.7198424999999999,0.72925,0.7394624999999999
aasub,295,train_rmse,0.7212,0.7222999999999999,0.7232999999999999
aasub,296,test_rmse,0.71968,0.7285999999999999,0.7393574999999999
aasub,296,train_rmse,0.7208475,0.7221,0.7231049999999999
aasub,297,test_rmse,0.7212375,0.73025,0.7415525000000001
aasub,297,train_rmse,0.7224474999999999,0.7237,0.7247
aasub,298,test_rmse,0.7219424999999999,0.7307999999999999,0.7412049999999999
aasub,298,train_rmse,0.7229475,0.7241,0.7250524999999999
aasub,299,test_rmse,0.71639,0.72595,0.7363675000000001
aasub,299,train_rmse,0.7176475,0.71885,0.7199525
aasub,3,test_rmse,0.7210274999999999,0.7303999999999999,0.7404625
aasub,3,train_rmse,0.7225474999999999,0.7236,0.7247
aasub,30,test_rmse,0.71839,0.7275,0.7374674999999999
aasub,30,train_rmse,0.7199475,0.721,0.722
aasub,300,test_rmse,0.7183949999999999,0.72695,0.7371525
