featureType,protein_name,dataset,lower,Median,upper
aasub,167,test_rmse,0.7174324999999999,0.72605,0.7369574999999999
aasub,167,train_rmse,0.7184999999999999,0.7196,0.7206
aasub,168,test_rmse,0.705885,0.71615,0.7263925
aasub,168,train_rmse,0.7078475,0.7089,0.7101525
aasub,169,test_rmse,0.7146899999999999,0.72365,0.733425
aasub,169,train_rmse,0.7154474999999999,0.7164999999999999,0.7174999999999999
aasub,17,test_rmse,0.7174999999999999,0.72655,0.7373574999999999
aasub,17,train_rmse,0.7188475,0.72,0.721
aasub,170,test_rmse,0.7138475,0.7235499999999999,0.7332525
aasub,170,train_rmse,0.7150475,0.7161,0.7172
aasub,171,test_rmse,0.7192425,0.72795,0.7381099999999999
aasub,171,train_rmse,0.7199475,0.72105,0.7220525
aasub,172,test_rmse,0.7192999999999999,0.72825,0.738605
aasub,172,train_rmse,0.7203949999999999,0.7214999999999999,0.7224999999999999
aasub,173,test_rmse,0.7142949999999999,0.7237,0.7341624999999999
aasub,173,train_rmse,0.716,0.7171,0.7182
aasub,174,test_rmse,0.7165425,0.7253,0.736415
aasub,174,train_rmse,0.7174999999999999,0.7187,0.7198
aasub,175,test_rmse,0.717595,0.72675,0.737
aasub,175,train_rmse,0.7189,0.72,0.721
aasub,176,test_rmse,0.7201325,0.7293,0.739605
aasub,176,train_rmse,0.7213999999999999,0.7226,0.7236
aasub,177,test_rmse,0.70828,0.7181,0.7267724999999999
aasub,177,train_rmse,0.7093949999999999,0.7103999999999999,0.7114999999999999
aasub,178,test_rmse,0.7066424999999998,0.7167,0.7262149999999999
aasub,178,train_rmse,0.7082999999999999,0.7092999999999999,0.7103999999999999
aasub,179,test_rmse,0.7119175,0.7213999999999999,0.73211
aasub,179,train_rmse,0.7136,0.71475,0.715805
aasub,18,test_rmse,0.7059949999999999,0.7154999999999999,0.7253
aasub,18,train_rmse,0.7073999999999999,0.7084499999999999,0.7094999999999999
aasub,180,test_rmse,0.7161474999999999,0.726,0.7363675000000001
aasub,180,train_rmse,0.717795,0.719,0.7201
aasub,181,test_rmse,0.7157475,0.72515,0.7363775
aasub,181,train_rmse,0.7171,0.7183499999999999,0.7194524999999999
aasub,182,test_rmse,0.7157799999999999,0.7253499999999999,0.7360249999999999
aasub,182,train_rmse,0.717,0.7182,0.7192524999999999
aasub,183,test_rmse,0.712595,0.72165,0.7319
aasub,183,train_rmse,0.713795,0.7149,0.7159
aasub,184,test_rmse,0.7111999999999999,0.72025,0.7304200000000001
aasub,184,train_rmse,0.7126475,0.7138,0.7148
aasub,185,test_rmse,0.7107,0.72015,0.730315
aasub,185,train_rmse,0.7121474999999999,0.7132999999999999,0.7143999999999999
aasub,186,test_rmse,0.7082949999999999,0.7173499999999999,0.7271525
aasub,186,train_rmse,0.7089475,0.7101,0.7111
aasub,187,test_rmse,0.717595,0.7268,0.737105
aasub,187,train_rmse,0.7188,0.72,0.7210525
aasub,188,test_rmse,0.7145849999999999,0.72465,0.7342099999999999
aasub,188,train_rmse,0.7160475,0.7171,0.7182
aasub,189,test_rmse,0.7151425,0.72485,0.7355025
aasub,189,train_rmse,0.716795,0.718,0.7191
aasub,19,test_rmse,0.7190375,0.7277,0.7386675
aasub,19,train_rmse,0.7197475,0.7209,0.7219
aasub,190,test_rmse,0.7113799999999999,0.7213999999999999,0.731015
aasub,190,train_rmse,0.7129,0.7139,0.7150524999999999
aasub,191,test_rmse,0.7162474999999999,0.72415,0.7357724999999999
aasub,191,train_rmse,0.7168,0.718,0.7189
aasub,192,test_rmse,0.7174474999999999,0.7269,0.737305
aasub,192,train_rmse,0.7188,0.7199,0.7209525
aasub,193,test_rmse,0.71899,0.72795,0.7386625
aasub,193,train_rmse,0.7202,0.7213999999999999,0.7223525
aasub,194,test_rmse,0.71779,0.72715,0.7376525
aasub,194,train_rmse,0.7189,0.7201,0.7212
aasub,195,test_rmse,0.7190949999999999,0.72825,0.738245
aasub,195,train_rmse,0.7203474999999999,0.7213999999999999,0.7224524999999999
aasub,196,test_rmse,0.7179800000000001,0.72655,0.7371675
aasub,196,train_rmse,0.7187,0.71985,0.7208
aasub,197,test_rmse,0.7126899999999999,0.7219,0.7327824999999999
aasub,197,train_rmse,0.7138475,0.715,0.7161
aasub,198,test_rmse,0.7119424999999999,0.7212,0.729905
aasub,198,train_rmse,0.7132475,0.7142,0.7152525
aasub,199,test_rmse,0.714985,0.7241,0.734505
aasub,199,train_rmse,0.716,0.7171,0.7182
aasub,2,test_rmse,0.7151375,0.7241,0.7341624999999999
aasub,2,train_rmse,0.716,0.7171,0.7181525
aasub,20,test_rmse,0.7162949999999999,0.7257,0.7359100000000001
aasub,20,train_rmse,0.7174999999999999,0.7186,0.7196525
aasub,200,test_rmse,0.71779,0.72655,0.7371525
aasub,200,train_rmse,0.7187475,0.7199,0.7209
aasub,201,test_rmse,0.7164949999999999,0.72525,0.7354525
aasub,201,train_rmse,0.7171,0.7182,0.7192
aasub,202,test_rmse,0.705495,0.7157,0.7247724999999999
aasub,202,train_rmse,0.7072999999999999,0.7082999999999999,0.7094999999999999
aasub,203,test_rmse,0.7164325,0.72575,0.7362
aasub,203,train_rmse,0.7173999999999999,0.7186,0.7196525
aasub,204,test_rmse,0.717175,0.72655,0.7376525
aasub,204,train_rmse,0.7187,0.7199,0.7209049999999999
aasub,205,test_rmse,0.7135475,0.7228,0.7329675
aasub,205,train_rmse,0.7150475,0.7162,0.7172524999999998
aasub,206,test_rmse,0.7147475,0.72385,0.7338100000000001
aasub,206,train_rmse,0.7159,0.717,0.7181
aasub,207,test_rmse,0.7081899999999999,0.7173499999999999,0.7267575
aasub,207,train_rmse,0.7091999999999999,0.7101999999999999,0.7111999999999999
aasub,208,test_rmse,0.715885,0.72485,0.734615
aasub,208,train_rmse,0.7171474999999999,0.7182,0.7192
aasub,209,test_rmse,0.7066,0.7169,0.7271825
aasub,209,train_rmse,0.7083999999999999,0.7094999999999999,0.7106525
aasub,21,test_rmse,0.7114474999999999,0.7212999999999999,0.730825
aasub,21,train_rmse,0.7131474999999999,0.7142,0.7152999999999999
aasub,210,test_rmse,0.7139,0.7225999999999999,0.7333524999999999
aasub,210,train_rmse,0.7148475,0.71605,0.717
aasub,211,test_rmse,0.712485,0.7213999999999999,0.732965
aasub,211,train_rmse,0.713695,0.715,0.7160525
aasub,212,test_rmse,0.71268,0.7222999999999999,0.7312624999999999
aasub,212,train_rmse,0.7139475,0.7149,0.716
aasub,213,test_rmse,0.7172999999999999,0.72655,0.7368
aasub,213,train_rmse,0.7185474999999999,0.7197,0.7207
aasub,214,test_rmse,0.71318,0.7227,0.7334525
aasub,214,train_rmse,0.7145474999999999,0.7157,0.7168
aasub,215,test_rmse,0.7099375,0.71925,0.72872
aasub,215,train_rmse,0.7109,0.712,0.7130525
aasub,216,test_rmse,0.71659,0.7264999999999999,0.7372575
aasub,216,train_rmse,0.7183999999999999,0.7196,0.7207525
aasub,217,test_rmse,0.7206325,0.7293999999999999,0.7404625
aasub,217,train_rmse,0.7217,0.72295,0.7239525
aasub,218,test_rmse,0.7152475,0.7243999999999999,0.7342575
aasub,218,train_rmse,0.7165474999999999,0.7176,0.7187
aasub,219,test_rmse,0.7188475,0.7279,0.738215
aasub,219,train_rmse,0.7201,0.7212999999999999,0.7223525
aasub,22,test_rmse,0.714085,0.7236,0.7330975
aasub,22,train_rmse,0.7153474999999999,0.7163999999999999,0.7174524999999999
aasub,220,test_rmse,0.7107425,0.72015,0.730035
aasub,220,train_rmse,0.7121424999999999,0.7132,0.7142525
aasub,221,test_rmse,0.7117849999999999,0.7213999999999999,0.7322624999999999
aasub,221,train_rmse,0.7135475,0.7147,0.7158525
aasub,222,test_rmse,0.71639,0.7256499999999999,0.7354775
aasub,222,train_rmse,0.717495,0.7186,0.7196525
aasub,223,test_rmse,0.7121325,0.72165,0.7314575
aasub,223,train_rmse,0.7134999999999999,0.71465,0.7156525
aasub,224,test_rmse,0.704475,0.71515,0.724515
aasub,224,train_rmse,0.7067,0.7077,0.7089524999999999
aasub,225,test_rmse,0.7137425,0.7233499999999999,0.7328625
aasub,225,train_rmse,0.7151474999999999,0.7162,0.7172
aasub,226,test_rmse,0.71279,0.723,0.73411
aasub,226,train_rmse,0.7154474999999999,0.7167,0.7177525
aasub,227,test_rmse,0.715285,0.7254499999999999,0.7355149999999999
aasub,227,train_rmse,0.7171,0.7182,0.7192999999999999
aasub,228,test_rmse,0.70868,0.7188,0.7289574999999999
aasub,228,train_rmse,0.7103999999999999,0.7115499999999999,0.7127
aasub,229,test_rmse,0.7180899999999999,0.727,0.73721
aasub,229,train_rmse,0.719,0.7202,0.7212
aasub,23,test_rmse,0.7116425,0.72095,0.73072
aasub,23,train_rmse,0.7130475,0.7142,0.7152525
aasub,230,test_rmse,0.7117475,0.7209,0.7308524999999999
aasub,230,train_rmse,0.7127,0.71375,0.7148
aasub,231,test_rmse,0.7123474999999999,0.7222999999999999,0.73213
aasub,231,train_rmse,0.7138,0.7149,0.716
aasub,232,test_rmse,0.71248,0.72105,0.7309049999999999
aasub,232,train_rmse,0.7130475,0.7141,0.7150524999999999
aasub,233,test_rmse,0.7181949999999999,0.7265999999999999,0.737535
aasub,233,train_rmse,0.719,0.7202,0.7211524999999999
aasub,234,test_rmse,0.7176,0.72615,0.7367874999999999
aasub,234,train_rmse,0.7187475,0.7199,0.7208524999999999
aasub,235,test_rmse,0.7061424999999999,0.7153999999999999,0.7244575
aasub,235,train_rmse,0.707,0.7081,0.7091
aasub,236,test_rmse,0.71158,0.7208,0.7316525
aasub,236,train_rmse,0.7133999999999999,0.7146,0.7156525
aasub,237,test_rmse,0.7133949999999999,0.7228,0.731905
aasub,237,train_rmse,0.7144999999999999,0.7154999999999999,0.7164999999999999
aasub,238,test_rmse,0.71818,0.7279,0.7381525
aasub,238,train_rmse,0.7197475,0.7209,0.7219525
aasub,239,test_rmse,0.7160475,0.7258,0.736405
aasub,239,train_rmse,0.7177475,0.7189,0.72
aasub,24,test_rmse,0.71388,0.72305,0.732815
aasub,24,train_rmse,0.7153474999999999,0.7164999999999999,0.7174524999999999
aasub,240,test_rmse,0.71509,0.72425,0.73543
aasub,240,train_rmse,0.7162474999999999,0.7174999999999999,0.7184999999999999
aasub,241,test_rmse,0.7175475,0.72665,0.7375725
aasub,241,train_rmse,0.7190475,0.72025,0.7212525
aasub,242,test_rmse,0.7140949999999999,0.7224999999999999,0.733235
aasub,242,train_rmse,0.7149475000000001,0.7162,0.7171
aasub,243,test_rmse,0.7163949999999999,0.72585,0.73611
aasub,243,train_rmse,0.7178475,0.719,0.72
aasub,244,test_rmse,0.717395,0.7263,0.73712
aasub,244,train_rmse,0.7183999999999999,0.7194999999999999,0.7206
aasub,245,test_rmse,0.7136425,0.7228,0.7333625
aasub,245,train_rmse,0.7149,0.71605,0.7171
aasub,246,test_rmse,0.71929,0.72855,0.739015
aasub,246,train_rmse,0.7209,0.722,0.7230524999999999
aasub,247,test_rmse,0.7158749999999999,0.72465,0.7350524999999999
aasub,247,train_rmse,0.717,0.7182499999999999,0.7192
aasub,248,test_rmse,0.7096475,0.71995,0.730515
aasub,248,train_rmse,0.7116,0.7128,0.714
aasub,249,test_rmse,0.7124375000000001,0.7222,0.7317724999999999
aasub,249,train_rmse,0.7138,0.71485,0.716
aasub,25,test_rmse,0.710495,0.7193999999999999,0.7298724999999999
aasub,25,train_rmse,0.7117,0.7128,0.7138525
aasub,250,test_rmse,0.7118899999999999,0.72095,0.731115
aasub,250,train_rmse,0.7131474999999999,0.7142,0.7152999999999999
aasub,251,test_rmse,0.705795,0.71495,0.7247775
aasub,251,train_rmse,0.7067,0.7078,0.7088
aasub,252,test_rmse,0.7137475,0.7232,0.7336575
aasub,252,train_rmse,0.7153999999999999,0.7166,0.7176
aasub,253,test_rmse,0.7169475000000001,0.72595,0.73671
aasub,253,train_rmse,0.7180949999999999,0.7193499999999999,0.7203999999999999
aasub,254,test_rmse,0.7109949999999999,0.7203499999999999,0.7298074999999999
aasub,254,train_rmse,0.7123949999999999,0.7134999999999999,0.7146
aasub,255,test_rmse,0.713985,0.7235499999999999,0.7343824999999999
aasub,255,train_rmse,0.7152475,0.7164999999999999,0.7176
aasub,256,test_rmse,0.7198424999999999,0.7288,0.7395625
aasub,256,train_rmse,0.7209,0.722,0.7230524999999999
aasub,257,test_rmse,0.7120474999999999,0.72215,0.7318825
aasub,257,train_rmse,0.7139424999999999,0.715,0.7161525
aasub,258,test_rmse,0.7085899999999999,0.7174999999999999,0.7270525
aasub,258,train_rmse,0.7096475,0.7107,0.7117525
aasub,259,test_rmse,0.7183375,0.72705,0.7376525
aasub,259,train_rmse,0.7191474999999999,0.7203999999999999,0.7213525
aasub,26,test_rmse,0.7145849999999999,0.7243999999999999,0.7340525
aasub,26,train_rmse,0.7161,0.7172,0.7182999999999999
aasub,260,test_rmse,0.7164275,0.72575,0.7361624999999999
aasub,260,train_rmse,0.7178475,0.719,0.7200525
aasub,261,test_rmse,0.7142899999999999,0.72315,0.7335149999999999
aasub,261,train_rmse,0.7152999999999999,0.7163999999999999,0.7173999999999999
aasub,262,test_rmse,0.7172474999999999,0.7262,0.736615
aasub,262,train_rmse,0.7185474999999999,0.7197,0.7207
aasub,263,test_rmse,0.7133949999999999,0.72325,0.7327575
aasub,263,train_rmse,0.7147,0.7158,0.7169
aasub,264,test_rmse,0.7144999999999999,0.72405,0.7341199999999999
aasub,264,train_rmse,0.7159,0.717,0.7181
aasub,265,test_rmse,0.716185,0.7256,0.7356874999999999
aasub,265,train_rmse,0.7174474999999999,0.7186,0.7196525
aasub,266,test_rmse,0.7139949999999999,0.7236499999999999,0.733905
aasub,266,train_rmse,0.7157,0.7169,0.7179
aasub,267,test_rmse,0.7128475,0.7227,0.7329
aasub,267,train_rmse,0.7144999999999999,0.7156,0.7167
aasub,268,test_rmse,0.7167124999999999,0.7253499999999999,0.7363525
aasub,268,train_rmse,0.7179,0.7191,0.7200525
aasub,269,test_rmse,0.7156849999999999,0.72515,0.7357775
aasub,269,train_rmse,0.7168475,0.7181,0.7191525
aasub,27,test_rmse,0.7112475,0.721,0.7315575
aasub,27,train_rmse,0.7123999999999999,0.7134999999999999,0.7146
aasub,270,test_rmse,0.7165474999999999,0.72605,0.7358775
aasub,270,train_rmse,0.7181474999999999,0.71925,0.7202999999999999
aasub,271,test_rmse,0.7178799999999999,0.7279,0.73931499999999994
aasub,271,train_rmse,0.719795,0.7211,0.7222525
aasub,272,test_rmse,0.7163375,0.72525,0.7354825
aasub,272,train_rmse,0.7176,0.7187,0.7197525
aasub,273,test_rmse,0.7165374999999999,0.72575,0.7362575
aasub,273,train_rmse,0.7179,0.719,0.7200525
aasub,274,test_rmse,0.7135849999999999,0.7233499999999999,0.7334049999999999
aasub,274,train_rmse,0.714995,0.71615,0.7172
aasub,275,test_rmse,0.71099,0.72065,0.7299625
aasub,275,train_rmse,0.7122474999999999,0.7132999999999999,0.7143999999999999
aasub,276,test_rmse,0.7119475,0.72125,0.7324525
aasub,276,train_rmse,0.7130475,0.7142999999999999,0.7152999999999999
aasub,277,test_rmse,0.713295,0.7234499999999999,0.7331574999999999
aasub,277,train_rmse,0.7148,0.7159,0.717
aasub,278,test_rmse,0.7153999999999999,0.725,0.7347
aasub,278,train_rmse,0.7164474999999999,0.7176,0.7186
aasub,279,test_rmse,0.7172474999999999,0.7263499999999999,0.736215
aasub,279,train_rmse,0.7186475000000001,0.7198,0.7207525
aasub,28,test_rmse,0.7073474999999999,0.717,0.7268525
aasub,28,train_rmse,0.7087,0.7098,0.7109
aasub,280,test_rmse,0.7079949999999999,0.7172499999999999,0.7258249999999999
aasub,280,train_rmse,0.7088475000000001,0.7098,0.7108
aasub,281,test_rmse,0.7151,0.72395,0.7342675000000001
aasub,281,train_rmse,0.7160475,0.71715,0.7182
aasub,282,test_rmse,0.7173799999999999,0.7273999999999999,0.73812
aasub,282,train_rmse,0.7192474999999999,0.7204999999999999,0.7215525
aasub,283,test_rmse,0.7133474999999999,0.72255,0.7338775
aasub,283,train_rmse,0.7146,0.71585,0.7169
aasub,284,test_rmse,0.71486,0.7234499999999999,0.7345774999999999
aasub,284,train_rmse,0.7159949999999999,0.7172,0.718205
aasub,285,test_rmse,0.7094999999999999,0.7195499999999999,0.72881
aasub,285,train_rmse,0.7111474999999999,0.71215,0.7132525
aasub,286,test_rmse,0.7166950000000001,0.7259,0.7367
aasub,286,train_rmse,0.7180475,0.7192999999999999,0.7202999999999999
aasub,287,test_rmse,0.7160275,0.7253499999999999,0.7350625
aasub,287,train_rmse,0.7179,0.7189,0.72
aasub,288,test_rmse,0.7136,0.72205,0.733055
aasub,288,train_rmse,0.7148950000000001,0.7162,0.7171
aasub,289,test_rmse,0.713595,0.7237,0.732815
aasub,289,train_rmse,0.7152,0.7161,0.7172
aasub,29,test_rmse,0.7180175,0.72655,0.7369924999999999
aasub,29,train_rmse,0.7188475,0.72,0.7209525
aasub,290,test_rmse,0.7077475,0.7176,0.7263575
aasub,290,train_rmse,0.7088,0.7097,0.7108524999999999
aasub,291,test_rmse,0.7182424999999999,0.7271,0.737325
aasub,291,train_rmse,0.7192,0.7202999999999999,0.7213525
aasub,292,test_rmse,0.7177799999999999,0.7266,0.7371525
aasub,292,train_rmse,0.7185474999999999,0.7198,0.7207525
aasub,293,test_rmse,0.716595,0.7255499999999999,0.736035
aasub,293,train_rmse,0.7176475,0.7188,0.7198
aasub,294,test_rmse,0.710385,0.71985,0.7310725
aasub,294,train_rmse,0.7121,0.7132999999999999,0.7143999999999999
aasub,295,test_rmse,0.7121,0.72115,0.7311624999999999
aasub,295,train_rmse,0.7131474999999999,0.7142,0.7152999999999999
aasub,296,test_rmse,0.7105374999999999,0.7196,0.7303675000000001
aasub,296,train_rmse,0.712,0.7132,0.7142999999999999
aasub,297,test_rmse,0.712175,0.7216,0.7313099999999999
aasub,297,train_rmse,0.7133999999999999,0.7144999999999999,0.7154999999999999
aasub,298,test_rmse,0.7132275,0.72325,0.7326575
aasub,298,train_rmse,0.7154474999999999,0.7163999999999999,0.7176
aasub,299,test_rmse,0.7146475000000001,0.7237,0.73442
aasub,299,train_rmse,0.7159,0.7171,0.7181
